1667	531282	138519
1668	531245	138534
1669	531122	138580
1670	531012	138635
1671	530962	138627
1672	530872	138673
1673	530737	138744
1674	530610	138829
1675	530525	138860
1676	530412	138935
1677	530322	139021
1678	530227	139082
1679	530147	139127
1680	530107	139165
1681	530102	139203
1682	530094	139178
1683	529972	139258
1684	529877	139321
1685	529807	139357
1686	529709	139415
1687	529627	139473
1688	529564	139518
1689	529504	139553
1690	529429	139604
1691	529369	139435
1692	529327	139435
1693	529267	139463
1694	529192	139395
1695	529164	139427
1696	529194	139473
1697	529217	139518
1698	529209	139594
1699	529212	139667
1700	529089	139677
1701	528892	139697
1702	528739	139687
1703	528636	139664
1704	528484	139606
1705	528391	139566
1706	528291	139511
1707	528336	139422
1708	528401	139367
1709	528384	139326
1710	528321	139339
1711	528279	139405
1712	528244	139483
1713	528181	139447
1714	528126	139389
1715	528081	139336
1716	528036	139294
1717	527949	139286
1718	527876	139278
1719	527804	139220
1720	527714	139180
1721	527621	139127
1722	527541	139069
1723	527411	139046
1724	527261	139016
1725	527191	138981
1726	527124	138918
1727	527066	138842
1728	526893	138723
1729	526746	138597
1730	526638	138484
1731	526538	138368
1732	526476	138267
1733	526463	138108
1734	526491	137802
1735	526473	137641
1736	526473	137389
1737	526473	137275
1738	526423	137149
1739	526353	136982
1740	526303	136801
1741	526218	136723
1742	526153	136680
1743	526068	136513
1744	526111	136483
1745	526031	136432
1746	525938	136397
1747	525831	136384
1748	525743	136384
1749	525643	136329
1750	525588	136256
1751	525526	136223
1752	525433	136170
1753	525368	136137
1754	525246	136094
1755	525190	136102
1756	525163	136094
1757	525155	136066
1758	525063	136019
1759	524995	136014
1760	524915	135971
1761	524800	135905
1762	524685	135860
1763	524555	135802
1764	524428	135728
1765	524368	135701
1766	524288	135688
1767	524230	135670
1768	524223	135635
1769	524100	135585
1770	524013	135529
1771	523918	135458
1772	523793	135416
1773	523693	135357
1774	523575	135287
1775	523420	135241
1776	523320	135173
1777	523265	135113
1778	523107	135040
1779	522947	134969
1780	522735	134888
1781	522515	134805
1782	522350	134752
1783	522225	134770
1784	522085	134765
1785	521947	134795
1786	521825	134775
1787	521684	134770
1788	521532	134749
1789	521412	134737
1790	521352	134760
1791	521267	134785
1792	521192	134790
1793	521107	134777
1794	521024	134729
1795	520974	134659
1796	520924	134563
1797	520884	134469
1798	520849	134399
1799	520782	134310
1800	520707	134235
1801	520629	134134
1802	520564	134023
1803	520507	133937
1804	520447	133854
1805	520379	133791
1806	520319	133738
1807	520257	133710
1808	520184	133697
1809	520087	133697
1810	520022	133697
1811	519992	133687
1812	519921	133619
1813	519854	133503
1814	519791	133389
1815	519726	133278
1816	519669	133160
1817	519609	133049
1818	519561	132940
1819	519514	132860
1820	519466	132769
1821	519394	132678
1822	519334	132625
1823	519266	132602
1824	519194	132600
1825	519121	132605
1826	519041	132615
1827	518956	132643
1828	518864	132675
1829	518781	132701
1830	518709	132723
1831	518671	132744
1832	518644	132764
1833	518634	132726
1834	518574	132746
1835	518519	132769
1836	518461	132799
1837	518374	132847
1838	518304	132892
1839	518249	132920
1840	518196	132945
1841	518191	132981
1842	518093	133031
1843	517988	133036
1844	517868	133072
1845	517718	133132
1846	517621	133183
1847	517538	133228
1848	517501	133248
1849	517431	133238
1850	517336	133316
1851	517276	133364
1852	517206	133440
1853	517168	133468
1854	517066	133483
1855	517008	133490
1856	516926	133596
1857	516896	133720
1858	516871	133806
1859	516841	133871
1860	516781	133955
1861	516736	134008
1862	516736	134098
1863	516758	134169
1864	516758	134237
1865	516711	134290
1866	516631	134386
1867	516568	134472
1868	516498	134568
1869	516428	134674
1870	516368	134775
1871	516365	134886
1872	516388	134913
1873	516383	134946
1874	516348	134989
1875	516305	135042
1876	516270	135095
1877	516243	135153
1878	516255	135224
1879	516268	135302
1880	516263	135370
1881	516268	135433
1882	516268	135476
1883	516255	135537
1884	516263	135569
1885	516300	135612
1886	516305	135663
1887	516293	135691
1888	516248	135713
1889	516208	135703
1890	516155	135731
1891	516095	135776
1892	516015	135834
1893	515948	135892
1894	515885	135938
1895	515803	135988
1896	515733	136026
1897	515660	136031
1898	515595	136008
1899	515503	135971
1900	515420	135961
1901	515338	135978
1902	515308	135998
1903	515258	135996
1904	515195	136024
1905	515103	136039
1906	515015	136049
1907	514963	136002
1908	514920	135994
1909	514860	135994
1910	514808	135994
1911	514773	135964
1912	514708	135937
1913	514633	135957
1914	514556	136004
1915	514509	136047
1916	514416	136125
1917	514366	136167
1918	514314	136155
1919	514306	136127
1920	514267	136097
1921	514187	136167
1922	514247	136090
1923	514239	136059
1924	514202	136004
1925	514099	135931
1926	514032	135891
1927	513955	135871
1928	513945	135919
1929	513830	135914
1930	513563	135876
1931	513523	135861
1932	513466	135806
1933	513431	135778
1934	513341	135766
1935	513246	135743
1936	513144	135701
1937	512989	135610
1938	512942	135600
1939	512879	135605
1940	512834	135615
1941	512807	135625
1942	512767	135636
1943	512722	135633
1944	512685	135610
1945	512645	135578
1946	512612	135558
1947	512580	135528
1948	512562	135455
1949	512552	135407
1950	512445	135329
1951	512325	135272
1952	512261	135219
1953	512161	135121
1954	512106	135084
1955	512014	135051
1956	511919	135028
1957	511814	134966
1958	511727	134888
1959	511649	134808
1960	511542	134717
1961	511430	134637
1962	511340	134562
1963	511255	134477
1964	511178	134391
1965	511098	134278
1966	511026	134196
1967	510966	134153
1968	510918	134110
1969	510883	134058
1970	510861	134020
1971	510863	133985
1972	510867	133995
1973	510772	133957
1974	510717	133889
1975	510667	133872
1976	510604	133851
1977	510607	133811
1978	510577	133811
1979	510577	133786
1980	510577	133761
1981	510587	133736
1982	510589	133675
1983	510582	133617
1984	510577	133569
1985	510587	133474
1986	510589	133438
1987	510579	133396
1988	510587	133330
1989	510577	133292
1990	510489	133131
1991	510434	133030
1992	510369	132902
1993	510284	132731
1994	510206	132570
1995	510151	132476
1996	510096	132401
1997	510046	132373
1998	509996	132348
1999	509931	132250
2000	509838	132121
2001	509780	132033
2002	509733	131940
2003	509703	131844
2004	509630	131731
2005	509583	131673
2006	509492	131603
2007	509437	131565
2008	509420	131535
2009	509422	131507
2010	509432	131477
2011	509410	131416
2012	509375	131351
2013	509330	131310
2014	509267	131280
2015	509217	131258
2016	509159	131210
2017	509114	131162
2018	509079	131152
2019	509064	131114
2020	508966	131001
2021	508959	130968
2022	508939	130913
2023	508979	130882
2024	509009	130822
2025	509054	130706
2026	509089	130610
2027	509094	130575
2028	509089	130530
2029	509062	130452
2030	508999	130323
2031	508944	130187
2032	508889	130019
2033	508829	129988
2034	508811	129945
2035	508809	129898
2036	508738	129706
2037	508713	129593
2038	508648	129487
2039	508501	129248
2040	508445	129155
2041	508380	129062
2042	508318	129004
2043	508210	128958
2044	508167	128951
2045	508090	128915
2046	508025	128860
2047	507940	128830
2048	507874	128817
2049	507824	128817
2050	507807	128782
2051	507759	128792
2052	507734	128769
2053	507724	128737
2054	507737	128706
2055	507764	128674
2056	507772	128591
2057	507774	128513
2058	507792	128452
2059	507807	128364
2060	507824	128288
2061	507849	128205
2062	507864	128160
2063	507832	128062
2064	507757	127956
2065	507712	127888
2066	507624	127785
2067	507576	127699
2068	507511	127583
2069	507434	127432
2070	507406	127336
2071	507368	127248
2072	507341	127213
2073	507306	127155
2074	507273	127075
2075	507186	126999
2076	507070	126931
2077	506930	126845
2078	506810	126777
2079	506745	126750
2080	506707	126707
2081	506665	126619
2082	506620	126561
2083	506595	126503
2084	506549	126420
2085	506502	126367
2086	506449	126269
2087	506399	126188
2088	506342	126115
2089	506264	126007
2090	506206	125931
2091	506179	125868
2092	506156	125798
2093	506124	125730
2094	506101	125662
2095	506044	125553
2096	506001	125465
2097	505926	125357
2098	505856	125271
2099	505801	125213
2100	505741	125113
2101	505665	125067
2102	505635	125042
2103	505600	124914
2104	505545	124813
2105	505495	124735
2106	505400	124654
2107	505347	124617
2108	505280	124523
2109	505230	124493
2110	505185	124488
2111	505139	124476
2112	504957	124486
2113	504846	124466
2114	504784	124455
2115	504686	124440
2116	504581	124415
2117	504551	124428
2118	504511	124410
2119	504506	124372
2120	504481	124355
2121	504416	124330
2122	504363	124274
2123	504323	124209
2124	504285	124148
2125	504258	124093
2126	504238	124035
2127	504243	124002
2128	504238	123969
2129	504200	123891
2130	504173	123831
2131	504140	123801
2132	504143	123760
2133	504110	123710
2134	504083	123682
2135	504052	123642
2136	504047	123559
2137	504067	123496
2138	504072	123423
2139	504020	123264
2140	503972	123169
2141	503952	123126
2142	503955	123098
2143	503975	123012
2144	503992	122955
2145	504007	122917
2146	503987	122771
2147	503950	122667
2148	503937	122589
2149	503897	122547
2150	503892	122443
2151	503857	122441
2152	503847	122406
2153	503835	122348
2154	503830	122285
2155	503850	122196
2156	503850	122144
2157	503867	122101
2158	503895	122058
2159	503940	122055
2160	503985	122053
2161	503997	122025
2162	503997	121972
2163	503999	122003
2164	503979	121910
2165	503966	121862
2166	503961	121786
2167	503974	121713
2168	503971	121663
2169	503954	121575
2170	503929	121487
2171	503891	121467
2172	503884	121427
2173	503884	121399
2174	503874	121329
2175	503832	121276
2176	503799	121201
2177	503787	121103
2178	503707	120907
2179	503652	120851
2180	503578	120753
2181	503391	120444
2182	503204	120245
2183	503129	120100
2184	503092	120087
2185	503074	120057
2186	503102	120044
2187	502818	119526
2188	502790	119474
2189	502501	118928
2190	502387	118898
2191	502347	118873
2192	502332	118901
2193	502230	118870
2194	502200	118835
2195	502282	118745
2196	502332	118652
2197	502167	118546
2198	502145	118571
2199	502088	118523
2200	501746	118310
2201	501622	118259
2202	501550	118277
2203	501522	118350
2204	501495	118340
2205	501525	118239
2206	501440	118177
2207	501413	118161
2208	501136	117985
2209	501026	118141
2210	501014	118204
2211	501017	118134
2212	501119	117968
2213	500852	117789
2214	500591	117882
2215	500511	117865
2216	500449	117822
2217	500287	117872
2218	500177	117865
2219	500065	117840
